mon,dom,dow,carrier,flight,org,mile,depart,duration,delay
6,15,2,UA,,ORD,733,15.92,145,17
3,1,2,OH,,LGA,544,14.75,134,79
11,8,1,WN,,SFO,447,9.5,90,-14
9,22,3,UA,,ORD,763,13.2,127,12
11,15,1,WN,,SFO,967,11.67,150,57
9,19,0,AA,,ORD,1440,7.5,220,12
2,22,6,AA,,SFO,1464,15.17,210,-18
3,20,0,OH,,LGA,866,22.08,153,15
9,15,3,WN,,SMF,404,13.92,85,-8
11,21,0,UA,,ORD,867,10.23,134,40
5,3,2,AA,,JFK,2475,20.5,373,48
6,18,5,B6,,ORD,740,9.58,130,-12
8,29,1,OH,,LGA,641,17.42,141,-2
2,27,4,WN,,SJC,621,11.75,105,28
1,23,6,B6,,JFK,2586,20.17,395,16
10,11,2,WN,,SMF,358,14.83,70,-14
2,5,3,AA,,ORD,867,16,135,3
5,7,6,UA,,ORD,1162,9.83,185,25
6,17,4,WN,,SFO,414,9.08,90,9
10,8,6,AA,,ORD,925,12.08,165,-4
4,13,2,AA,,SFO,1464,16.17,205,26
0,15,2,AA,,ORD,1236,18.83,195,-19
0,8,2,AA,,ORD,403,12,90,42
2,1,6,AA,,SJC,1438,7.58,205,31
5,24,2,B6,,JFK,2576,18.08,391,-31
4,8,4,AA,,LGA,887,20.42,160,58
6,6,0,UA,,ORD,258,14.92,73,-1
3,24,4,HA,,OGG,100,7.5,34,-8
3,20,0,UA,,SFO,1504,11.58,206,-4
4,5,1,AA,,SFO,1846,16.33,245,19
7,24,0,UA,,SFO,2338,10.67,320,-10
6,8,2,UA,,SMF,1781,13.37,238,-2
9,28,2,OO,,SFO,363,22.4,77,-15
1,21,4,AA,,LGA,733,19.48,160,39
9,15,3,OO,,SFO,250,8.98,78,-1
9,19,0,UA,,SFO,679,19.4,124,159
5,29,0,HA,,OGG,121,9.08,36,55
3,6,0,WN,,SFO,651,19.33,120,-23
10,20,4,AA,,ORD,2072,8.5,275,-14
11,15,1,B6,,JFK,944,7.17,175,-22
4,10,6,OO,,ORD,522,8,102,0
9,29,3,UA,,ORD,867,7.53,140,-10
3,15,2,OO,,SFO,250,23.08,81,5
10,14,5,UA,,SFO,2521,13.65,317,111
6,6,0,OO,,ORD,316,10.92,75,-6
10,22,6,UA,,ORD,1846,17.58,289,9
8,6,6,OO,,SFO,153,13.13,55,1
0,22,2,AA,,ORD,867,10.08,130,-2
1,18,1,US,,LGA,214,19,80,-16
0,10,4,UA,,SFO,414,13.45,92,166
6,27,0,AA,,SJC,1438,9.5,205,-8
5,16,1,OO,,ORD,122,16.97,49,41
0,11,5,UA,,ORD,678,16.17,122,49
10,18,2,WN,,SFO,1855,8.25,245,3
0,1,2,UA,,SFO,1846,10.75,251,49
4,23,5,B6,,JFK,2421,12,358,-12
2,6,4,AA,,LGA,887,6,165,0
6,16,3,B6,,JFK,288,14.98,91,28
8,18,4,WN,,SJC,417,6.5,80,-1
2,8,6,AA,,ORD,1144,19.08,175,25
11,2,2,US,,LGA,544,8.17,128,-18
5,20,5,UA,,ORD,235,17.75,79,81
0,29,2,UA,,ORD,589,8,105,-12
2,17,1,US,,SFO,651,12.17,116,-5
8,16,2,AA,,SFO,1464,11,210,95
10,18,2,AA,,ORD,802,20.83,150,-36
1,1,5,B6,,JFK,1041,11.67,178,31
3,6,0,WN,,SFO,447,19.5,90,117
6,19,6,AA,,ORD,403,17.42,85,-3
4,31,6,AA,,LGA,1097,15.25,195,21
2,24,1,OH,,JFK,94,15.25,75,15
0,31,4,AA,,ORD,733,12.58,130,55
0,2,3,UA,,ORD,733,11,130,35
11,12,5,B6,,JFK,1028,13.82,181,38
11,26,5,UA,,SFO,414,20.17,93,26
1,8,5,AQ,,OGG,100,21.17,34,-9
1,18,1,AA,,ORD,888,18.83,160,93
8,1,1,OO,,ORD,196,13.17,60,18
9,23,4,WN,,SFO,447,12.67,90,51
11,17,3,US,,LGA,214,10,81,-4
4,11,0,OO,,ORD,491,15.82,100,159
8,6,6,UA,,SMF,910,10.62,138,-8
1,23,6,UA,,ORD,1721,14.75,271,112
6,31,4,UA,,ORD,678,21.17,131,-3
11,21,0,AA,,LGA,1097,16.17,190,61
10,7,5,UA,,ORD,642,18.98,118,24
11,22,1,OO,,ORD,264,16.25,73,9
10,12,3,UA,,ORD,589,11.17,107,17
11,25,4,AA,,ORD,888,18.08,165,-10
3,3,4,AA,,ORD,1437,19.5,230,-9
7,1,5,AA,,LGA,733,20.25,150,67
9,16,4,UA,,ORD,1005,16.97,161,21
7,4,1,WN,,SMF,647,21.67,110,55
0,17,4,UA,,ORD,589,15.75,111,25
7,9,6,US,,ORD,678,5.83,121,-7
4,22,4,UA,,ORD,473,21.42,91,30
8,10,3,OO,,SFO,262,21.25,80,-12
7,28,4,OH,,JFK,213,18.67,101,67
3,28,1,WN,,SJC,296,19.08,60,22
6,6,0,AA,,ORD,1012,19.25,150,38
8,10,3,UA,,ORD,1739,9.92,262,-6
1,4,1,OO,,SFO,599,12.75,111,35
1,4,1,OO,,ORD,1437,17.23,226,86
3,4,5,AA,,ORD,258,13.17,70,0
7,17,0,B6,,JFK,187,12.17,73,-2
11,8,1,AA,,JFK,2248,16.75,360,-13
10,19,3,AA,,ORD,1120,6.58,170,-23
5,16,1,UA,,ORD,888,14.92,155,7
11,9,2,WN,,SMF,910,6,145,29
10,25,2,OH,,LGA,431,16.98,120,6
2,11,2,AA,,ORD,1440,12.42,230,-35
5,16,1,UA,,ORD,1781,17.67,259,18
3,11,5,OH,,LGA,761,21.75,150,52
11,27,6,AA,,JFK,1597,17.17,250,152
0,6,0,UA,,SFO,192,22.5,61,41
11,20,6,UA,,JFK,2586,20.25,410,137
3,22,2,AA,,ORD,740,12.92,140,22
4,4,0,UA,,ORD,589,17.83,116,-2
7,29,5,US,,JFK,2248,7.75,333,-23
10,21,5,WN,,SFO,414,21.92,90,-29
5,9,1,AA,,SJC,1438,9.5,205,18
6,30,3,AA,,LGA,1097,8.5,185,-6
9,7,2,WN,,SMF,358,12,70,-9
11,21,0,AA,,SFO,2398,9.17,330,166
10,8,6,US,,SFO,651,6,114,-16
4,28,3,WN,,SFO,447,14,85,33
2,14,5,AA,,ORD,719,12,130,-22
2,12,3,OO,,SFO,372,9.87,88,15
4,18,0,US,,SFO,2254,22.33,286,-14
3,22,2,UA,,ORD,1723,9.75,259,-2
2,5,3,WN,,SJC,569,13.58,105,-6
6,27,0,OH,,JFK,228,15.17,94,262
2,9,0,US,,SFO,651,9.17,117,62
5,7,6,AA,,SJC,1829,13.33,250,130
7,30,6,B6,,JFK,1069,16.58,191,-3
2,16,0,OH,,JFK,425,18.75,121,64
1,5,2,OH,,LGA,641,10.4,154,-22
6,23,3,UA,,SMF,910,14.03,141,37
3,27,0,WN,,SFO,337,8.33,85,-12
8,4,4,UA,,SFO,2338,8.97,304,-15
11,17,3,OO,,ORD,588,11.97,118,32
6,18,5,B6,,JFK,2248,12.55,327,0
5,17,2,AA,,ORD,888,10.67,150,-1
6,8,2,UA,,SFO,2445,13.33,317,23
8,11,4,UA,,ORD,867,12.95,140,-16
6,23,3,B6,,JFK,541,16.92,136,44
7,18,1,WN,,SJC,569,8.33,100,-11
0,7,1,AA,,JFK,2475,20.75,385,29
6,3,4,AA,,TUS,813,8.25,135,-9
1,5,2,UA,,ORD,403,8.43,94,1
4,28,3,WN,,TUS,451,8.83,90,-1
6,17,4,UA,,JFK,2475,18.98,384,178
9,14,2,UA,,ORD,606,6.52,121,-12
0,27,0,AA,,JFK,1597,6.58,230,35
2,3,1,WN,,SJC,386,18.58,80,-4
11,13,6,US,,SJC,386,10.08,83,10
7,28,4,OO,,SFO,78,8.3,44,0
2,24,1,OO,,TUS,451,9.93,96,129
6,10,4,AA,,SFO,1464,0.67,200,-8
0,11,5,WN,,SJC,417,6.58,75,0
6,4,5,AA,,SFO,1464,9.5,205,-14
7,13,3,WN,,SJC,333,19.83,70,-8
2,18,2,UA,,SFO,2704,22.17,329,40
2,10,1,AA,,LGA,1097,11.58,190,50
2,12,3,AA,,ORD,1745,19.83,270,-11
6,7,1,UA,,ORD,334,7.58,86,56
11,12,5,OO,,SMF,532,9.92,99,106
6,17,4,UA,,ORD,403,16.85,90,-11
4,9,5,AA,,ORD,1745,17.17,260,-1
0,8,2,UA,,ORD,1440,8.62,232,16
2,14,5,OO,,SFO,599,15.57,110,77
4,22,4,UA,,SMF,910,10.52,137,19
9,31,5,OO,,ORD,466,8.28,101,-10
0,8,2,UA,,ORD,1745,18.5,271,131
5,26,4,OO,,ORD,196,17.8,60,109
11,7,0,OH,,JFK,1028,13.08,183,20
2,30,0,AA,,LGA,761,16.08,155,46
10,9,0,AA,,SFO,2704,23.58,320,96
1,28,4,AA,,ORD,612,16.58,105,45
3,27,0,WN,,SJC,296,20.83,60,-2
10,25,2,OO,,ORD,1249,17.25,210,14
0,30,3,OO,,ORD,491,8.25,108,-4
2,11,2,AA,,ORD,1120,19,165,39
5,17,2,WN,,SMF,480,6.42,90,-2
3,7,1,OO,,ORD,323,7.53,75,-10
4,20,2,OO,,ORD,84,6.8,45,-11
11,29,1,UA,,ORD,1012,17.23,159,26
10,29,6,OO,,ORD,491,11.98,102,0
3,28,1,WN,,SJC,296,6.67,60,-4
9,27,1,WN,,SMF,397,13.33,80,1
6,27,0,OO,,SFO,326,20.78,72,152
7,1,5,B6,,JFK,1005,10.75,172,-9
3,29,2,UA,,SFO,337,13.92,87,7
3,1,2,US,,LGA,214,11,75,58
2,5,3,B6,,JFK,228,17.58,95,9
10,6,4,UA,,SFO,2521,13.65,317,185
2,25,2,OO,,ORD,738,10.78,133,-2
0,29,2,UA,,SFO,2704,8.52,333,-20
10,15,6,AA,,ORD,606,19.17,120,-24
6,25,5,US,,LGA,185,15,70,-11
5,15,0,UA,,ORD,599,15.75,115,40
1,29,5,HA,,OGG,100,18.75,34,-9
6,1,2,B6,,LGA,1076,21.75,162,48
4,15,4,OO,,ORD,122,17.02,50,2
6,19,6,B6,,JFK,426,21.58,118,86
3,4,5,OO,,ORD,738,10.75,135,-32
9,1,3,OO,,SMF,373,18.45,88,2
0,11,5,WN,,SFO,447,10.67,90,75
4,15,4,OO,,SMF,86,12.03,50,20
1,21,4,OO,,SFO,599,12.75,104,128
1,12,2,WN,,SMF,389,19.42,75,-2
5,23,1,UA,,ORD,403,16.8,90,25
3,12,6,UA,,SFO,447,11.75,91,7
7,25,1,OO,,SFO,304,11.37,92,6
8,17,3,WN,,SMF,373,15.17,85,-8
2,30,0,OH,,LGA,544,14.75,134,37
4,7,3,UA,,LGA,733,19,156,102
11,4,4,US,,SFO,651,15.58,114,-6
9,11,6,AA,,ORD,867,11.33,135,-10
6,19,6,UA,,ORD,719,6.48,120,61
0,15,2,UA,,ORD,678,18,124,-8
3,24,4,UA,,ORD,867,20.75,138,4
1,25,1,UA,,ORD,763,16.58,120,209
10,21,5,US,,ORD,678,5.75,126,45
5,28,6,B6,,JFK,2576,7.83,362,81
1,2,6,UA,,ORD,1745,11.08,271,96
5,7,6,UA,,ORD,783,21.08,123,23
5,1,0,UA,,ORD,1739,8.08,262,-2
3,21,1,WN,,SMF,397,17.92,75,0
8,28,0,OH,,JFK,106,13.98,71,25
9,5,0,OH,,JFK,288,14.75,105,40
3,10,4,AA,,ORD,1197,6.25,170,11
4,6,2,OH,,LGA,604,21.25,134,-10
2,16,0,WN,,SJC,697,14,125,24
9,1,3,OO,,SFO,316,17.53,86,17
7,3,0,AA,,ORD,867,19,140,55
11,9,2,AA,,ORD,612,10.25,104,-8
8,13,6,AA,,ORD,1005,11.58,155,18
5,29,0,UA,,JFK,2475,18.98,384,184
4,22,4,WN,,SJC,308,16.67,75,88
8,29,1,US,,SFO,2296,22.42,292,10
1,24,0,WN,,SMF,480,20.75,85,14
7,3,0,OO,,ORD,738,20.75,134,11
4,4,0,UA,,ORD,733,18,136,52
6,13,0,WN,,SFO,414,18.17,90,30
2,17,1,UA,,LGA,733,19,164,104
1,22,5,US,,SFO,2521,22,309,-7
5,18,3,B6,,JFK,1522,20,254,34
4,4,0,B6,,JFK,2136,20.08,329,-12
1,3,0,OO,,ORD,213,14.75,61,26
1,11,1,UA,,ORD,403,20.5,94,62
3,20,0,AA,,LGA,1389,10.33,235,-2
4,24,6,AA,,ORD,403,17.25,85,-14
8,29,1,US,,SFO,2296,13.08,294,81
7,19,2,OO,,SFO,326,11.38,76,187
4,12,1,WN,,SJC,386,6.5,80,2
7,3,0,UA,,ORD,1745,7.97,261,-10
5,5,4,UA,,ORD,316,7.58,75,-8
6,3,4,UA,,SMF,1781,6.03,237,2
10,13,4,UA,,JFK,2586,6.05,396,-18
0,15,2,WN,,SFO,337,18.33,90,37
3,17,4,AA,,ORD,733,18.08,140,19
7,21,4,UA,,ORD,647,19.18,120,-7
5,11,3,WN,,SFO,447,10.75,85,5
1,13,3,OO,,ORD,1186,10.07,194,-15
8,30,2,WN,,SMF,373,15.83,80,-7
6,19,6,OO,,SFO,329,20.7,93,46
8,19,5,AA,,JFK,740,17.33,170,34
1,29,5,WN,,SMF,389,10,75,-1
11,6,6,UA,,SFO,2398,12.67,325,-45
2,13,4,UA,,ORD,1726,14.92,266,1
5,26,4,WN,,SFO,337,10.25,80,50
4,15,4,WN,,SJC,386,18.08,80,0
9,7,2,OO,,SFO,191,13.83,67,0
5,1,0,US,,SFO,414,8.92,91,-5
3,16,3,WN,,SFO,337,6.17,85,-14
8,1,1,UA,,ORD,678,19.93,129,17
5,27,5,UA,,ORD,843,20.75,132,69
0,27,0,WN,,SJC,697,18.17,130,98
11,31,3,AA,,LGA,887,16.67,175,10
2,8,6,B6,,LGA,1076,21.75,170,202
11,29,1,OO,,ORD,491,20.92,103,-21
2,14,5,AA,,ORD,733,17.58,144,40
7,9,6,UA,,ORD,588,20.5,109,7
7,25,1,UA,,SFO,679,6.13,123,-11
7,30,6,UA,,JFK,2475,8.5,370,32
6,31,4,OO,,SFO,599,8.77,110,-13
8,21,0,AA,,ORD,802,16.83,145,-2
2,14,5,WN,,SJC,308,21.92,75,17
7,14,4,AA,,ORD,1515,21.75,225,40
8,18,4,UA,,ORD,1498,20.08,233,27
5,17,2,AA,,ORD,647,7.92,110,-17
2,11,2,WN,,SJC,342,20.92,75,-4
1,7,4,WN,,SJC,188,20.25,55,30
6,20,0,OO,,SFO,158,10.25,62,50
10,8,6,B6,,JFK,944,6,163,22
7,25,1,UA,,SFO,447,21.33,90,24
5,23,1,OH,,JFK,187,9.83,92,48
10,9,0,AA,,ORD,733,13.17,125,-7
6,21,1,OO,,ORD,585,20.07,114,4
10,25,2,WN,,SMF,358,11.5,70,2
3,12,6,UA,,ORD,612,20.75,103,29
6,21,1,AA,,ORD,1846,20.25,265,85
3,1,2,AA,,ORD,1440,7.25,230,9
9,13,1,OO,,SMF,86,17.3,43,11
6,2,3,AA,,LGA,950,18.92,170,29
4,25,0,OO,,ORD,286,21.37,78,-7
6,15,2,HA,,OGG,100,15.67,34,-6
7,29,5,HA,,OGG,2562,15.08,310,-10
5,1,0,UA,,ORD,412,12.15,82,-10
11,2,2,UA,,SFO,550,10.83,110,-7
0,30,3,UA,,ORD,316,18.62,80,-8
4,5,1,AA,,ORD,1440,19.83,225,18
1,19,2,UA,,ORD,612,13.17,107,23
7,25,1,UA,,LGA,1619,10.48,259,16
10,9,0,AA,,JFK,1597,17.17,250,20
5,5,4,OO,,ORD,416,19.83,87,80
11,22,1,WN,,SJC,417,12,75,22
0,4,5,UA,,SMF,1781,9,239,255
0,20,0,US,,ORD,1515,8.48,242,99
10,13,4,OO,,SFO,462,21.58,116,-3
4,20,2,OO,,SFO,250,13.97,81,31
3,13,0,UA,,ORD,1182,8.5,181,0
8,30,2,AA,,ORD,1745,15.17,260,-23
10,12,3,WN,,SFO,337,18.58,80,-5
3,4,5,US,,ORD,1515,8.48,242,-17
8,26,5,WN,,SMF,373,10.08,85,20
1,27,3,AA,,OGG,3711,18.17,415,25
8,1,1,UA,,SJC,948,13.9,148,16
11,27,6,OO,,ORD,1013,8.43,180,511
11,25,4,WN,,SJC,569,16.67,110,69
6,24,4,UA,,SFO,679,10.67,124,-17
0,25,5,B6,,JFK,1074,10.17,205,27
0,17,4,UA,,ORD,316,18.62,80,40
5,23,1,WN,,SMF,647,21.67,110,-11
5,18,3,B6,,JFK,740,20.5,171,88
5,12,4,UA,,SFO,1846,18.58,244,77
10,5,3,AA,,ORD,258,21,70,-15
11,24,3,B6,,JFK,1069,12.5,183,18
6,6,0,AA,,JFK,2475,7.75,350,36
1,29,5,AA,,ORD,1745,16.67,265,50
11,29,1,AA,,JFK,1090,5.75,200,-20
6,13,0,WN,,SMF,373,9.92,85,-11
1,4,1,UA,,ORD,1515,17.2,240,46
5,13,5,UA,,SFO,451,8.38,92,-10
4,28,3,AA,,ORD,1745,20.67,260,31
5,4,3,OO,,ORD,316,21.33,71,87
1,18,1,AA,,JFK,2586,17.75,400,52
4,31,6,AA,,ORD,258,19.42,65,59
9,31,5,OO,,SFO,153,16.82,58,27
11,16,2,AA,,ORD,719,8.33,125,-9
3,19,6,AA,,ORD,888,18.67,155,-12
1,19,2,B6,,ORD,740,7,125,-9
10,15,6,UA,,ORD,622,8.25,113,-16
1,27,3,UA,,ORD,1745,18.5,271,5
4,23,5,UA,,ORD,334,7,83,-5
4,19,1,UA,,JFK,2586,6,378,4
3,2,3,UA,,LGA,733,11,160,6
1,28,4,AA,,ORD,1723,8.33,265,-14
10,25,2,UA,,SFO,447,19.2,88,-4
11,9,2,US,,ORD,599,9.5,113,-1
3,1,2,UA,,SFO,337,14.83,84,33
1,12,2,OO,,SFO,238,19.25,75,3
6,8,2,UA,,ORD,1745,9.75,258,26
5,14,6,UA,,SFO,2367,16.83,323,25
9,5,0,WN,,SMF,605,18.25,110,21
0,26,6,B6,,JFK,187,14.33,75,-28
11,2,2,UA,,ORD,473,14.27,94,-12
2,14,5,AA,,ORD,403,7.75,85,-3
9,20,1,WN,,SMF,389,19.75,75,-11
2,27,4,US,,SJC,621,12.72,112,-2
6,22,2,OO,,ORD,584,20.98,110,3
11,28,0,OO,,ORD,475,19.07,100,104
5,8,0,WN,,SMF,480,18.33,90,72
2,9,0,B6,,JFK,267,13.17,74,-8
2,25,2,WN,,SJC,333,14,70,-7
5,27,5,OH,,JFK,187,22.08,101,31
1,11,1,WN,,SJC,386,20.33,80,-4
3,16,3,AA,,ORD,802,15.17,150,-6
2,1,6,OH,,JFK,589,6,138,25
0,27,0,B6,,JFK,209,9.33,89,-10
3,6,0,OH,,LGA,610,20.5,139,-16
1,21,4,OO,,ORD,475,19.83,97,-3
3,10,4,UA,,ORD,1515,6,235,-16
11,14,0,WN,,SFO,414,14,100,63
8,26,5,UA,,ORD,599,6.62,111,31
6,18,5,UA,,SMF,1781,9.93,234,26
5,4,3,AA,,ORD,1726,9.5,245,79
8,29,1,UA,,ORD,1721,12.33,263,-19
2,4,2,OH,,JFK,184,15.75,83,20
2,17,1,OH,,JFK,145,12.25,75,30
5,26,4,AA,,LGA,733,6.92,145,22
3,1,2,OO,,SFO,262,15.52,81,6
4,8,4,UA,,ORD,1182,14,181,49
9,13,1,AA,,SFO,1464,11,210,-10
9,30,4,WN,,SJC,386,11.17,85,-5
11,17,3,UA,,ORD,334,21.8,84,-7
2,14,5,US,,LGA,214,10,79,29
11,18,4,WN,,SMF,480,14,85,91
9,13,1,WN,,SJC,342,7.42,80,-14
7,4,1,OO,,ORD,475,16.83,96,59
1,14,4,UA,,SMF,2358,7.92,292,-11
4,8,4,OO,,SFO,262,15.52,81,42
8,29,1,B6,,LGA,950,21,168,19
7,4,1,OO,,SFO,963,14.87,163,33
7,2,6,B6,,JFK,1005,8,172,4
2,24,1,AA,,LGA,733,19.48,160,-8
10,27,4,UA,,ORD,802,15.58,154,-27
8,24,3,UA,,ORD,299,18.95,73,23
3,15,2,B6,,JFK,264,17.58,98,2
4,5,1,AA,,ORD,867,13.67,155,-14
3,19,6,UA,,SFO,1504,11.65,208,17
3,1,2,OH,,JFK,760,12.7,162,56
2,31,1,US,,SJC,621,12.72,112,25
5,17,2,OO,,ORD,773,19.75,128,20
7,27,3,UA,,ORD,416,15.67,96,29
3,24,4,UA,,ORD,612,8,107,81
7,3,0,UA,,ORD,416,15.58,96,75
7,19,2,OO,,SFO,522,13.25,96,97
7,26,2,B6,,JFK,1597,8.92,241,-16
2,30,0,AA,,JFK,1623,7.17,235,23
2,26,3,OO,,ORD,323,10.93,79,19
8,1,1,B6,,JFK,2248,14.83,332,-6
7,24,0,OH,,LGA,641,17.75,143,-33
6,27,0,AA,,ORD,733,12.58,130,204
8,22,1,AA,,ORD,1745,9.75,280,-40
8,8,1,WN,,TUS,451,12.5,90,-13
5,6,5,OH,,JFK,508,16.17,140,15
3,4,5,B6,,JFK,944,21.67,172,75
4,15,4,AA,,ORD,802,20.75,135,29
2,10,1,OO,,ORD,438,18.5,99,14
11,29,1,AA,,ORD,1721,18.67,270,51
2,31,1,OO,,TUS,751,6.57,133,21
11,1,1,AA,,ORD,1726,11.75,270,85
10,10,1,UA,,SFO,2704,11.73,335,49
5,7,6,AA,,LGA,761,6.48,140,-7
9,6,1,AA,,ORD,403,20.75,90,-7
2,2,0,WN,,SMF,389,20.58,75,42
7,7,4,B6,,JFK,301,6.58,77,16
7,14,4,B6,,JFK,264,13.58,77,43
1,23,6,WN,,SMF,397,12.25,75,3
2,27,4,OH,,JFK,213,18.33,102,6
5,24,2,UA,,SFO,2521,14.58,332,9
2,20,4,OH,,JFK,483,16.5,135,3
10,3,1,UA,,ORD,612,12.02,108,-12
4,10,6,B6,,JFK,2465,7.83,356,71
0,4,5,UA,,ORD,1440,11.92,232,23
0,13,0,OO,,ORD,588,8.12,121,-8
7,21,4,AA,,ORD,733,15.33,135,-11
5,3,2,OO,,SFO,77,22.92,42,23
0,1,2,OH,,ORD,740,17.5,155,27
10,9,0,UA,,SFO,967,14.85,148,38
9,16,4,B6,,JFK,2576,9.75,382,24
1,9,6,AA,,ORD,1721,16.42,275,25
7,10,0,AA,,ORD,334,7.33,85,-11
3,8,2,WN,,SMF,404,19,80,32
6,9,3,B6,,JFK,944,7.17,165,-7
6,23,3,UA,,ORD,733,18.08,141,252
2,28,5,HA,,OGG,100,9.3,34,-2
0,22,2,UA,,ORD,678,18,124,123
7,31,0,OO,,SFO,963,15.92,160,-24
6,13,0,US,,SMF,2244,22.5,280,60
3,13,0,AA,,LGA,733,16.58,155,-2
5,28,6,OO,,SMF,373,10.2,94,-14
10,17,1,UA,,SMF,1781,13.3,237,-2
0,1,2,AQ,,OGG,100,7.08,34,-2
5,15,0,UA,,ORD,416,9.7,85,75
5,12,4,UA,,ORD,1249,9.85,200,63
9,9,4,UA,,ORD,606,21.4,111,54
9,3,5,OH,,JFK,264,14.5,90,14
1,27,3,UA,,ORD,612,12,110,8
11,8,1,UA,,ORD,783,13.57,131,-12
7,15,5,UA,,ORD,647,13.2,126,-2
10,30,0,UA,,JFK,2475,15.8,387,-15
11,3,3,US,,LGA,185,14,65,-13
11,14,0,WN,,SFO,337,13.25,85,260
3,28,1,UA,,ORD,1726,10.23,261,84
11,26,5,UA,,ORD,888,12,162,182
0,23,3,B6,,JFK,340,20.25,117,-19
7,17,0,OO,,ORD,585,20.15,114,0
8,24,3,AA,,ORD,925,18.75,155,155
10,30,0,AA,,ORD,647,13.58,105,92
9,20,1,WN,,SJC,296,19.5,65,-12
2,3,1,OH,,LGA,722,9.25,172,-19
7,4,1,AA,,JFK,2446,15.42,330,16
3,6,0,AA,,ORD,867,20.92,130,50
6,9,3,B6,,JFK,2465,7.83,350,7
10,27,4,UA,,SFO,414,8.58,98,10
5,12,4,UA,,ORD,888,14.92,155,31
6,30,3,WN,,SFO,337,8.42,80,16
0,18,5,US,,SJC,621,16.2,110,0
5,23,1,B6,,JFK,264,13.5,77,49
3,24,4,UA,,JFK,2586,21.25,401,-13
11,26,5,UA,,ORD,719,18.42,147,42
7,15,5,B6,,SFO,2586,8,336,74
4,7,3,UA,,ORD,837,9.48,143,11
2,19,3,OO,,ORD,1249,13.33,216,-8
8,9,2,UA,,ORD,412,21.37,82,80
10,2,0,WN,,SMF,358,16.33,70,31
2,2,0,AA,,ORD,888,7.75,160,30
7,29,5,WN,,SMF,397,11.58,80,-11
7,24,0,OH,,LGA,478,15.95,125,20
5,10,2,AA,,LGA,733,13.42,150,4
8,19,5,US,,LGA,214,15,75,19
2,30,0,WN,,SJC,333,15.67,70,35
4,15,4,WN,,SFO,337,13.17,80,43
9,8,3,AA,,ORD,740,17.17,145,2
8,7,0,AA,,ORD,1012,6.67,155,-5
2,16,0,AA,,ORD,1721,11.5,275,3
5,18,3,OO,,SFO,462,21.57,122,-15
3,8,2,UA,,ORD,1781,17.25,266,16
8,18,4,US,,ORD,1515,8.5,232,-35
1,2,6,UA,,ORD,612,11,105,55
5,7,6,AA,,ORD,733,6.75,125,-10
2,30,0,OH,,JFK,740,16.67,178,62
3,26,6,OO,,TUS,601,6.33,114,-7
6,11,5,UA,,SFO,2565,12.87,345,38
3,24,4,UA,,ORD,416,9.75,89,27
4,11,0,OH,,JFK,106,14.98,60,0
6,22,2,OH,,JFK,187,13.92,85,-8
5,22,0,AA,,ORD,1012,13.5,160,-4
3,21,1,OO,,TUS,601,15.17,110,-9
2,6,4,UA,,ORD,1723,16.5,265,-27
6,14,1,AA,,JFK,2446,15.42,330,45
11,13,6,HA,,OGG,100,7.37,34,-5
5,3,2,UA,,SJC,1829,6.33,255,24
5,8,0,WN,,SJC,697,18.42,120,14
3,4,5,OO,,ORD,299,8.47,73,40
1,24,0,UA,,SFO,447,19.08,87,111
11,27,6,HA,,OGG,121,9.08,36,21
2,23,0,OO,,ORD,416,14.17,87,-7
10,16,0,AA,,ORD,612,6.33,100,-7
1,28,4,B6,,LGA,1076,16.25,190,56
1,24,0,UA,,ORD,1652,11.93,246,121
0,21,1,OO,,TUS,601,17.17,110,189
5,29,0,UA,,SFO,1846,10.95,251,62
0,27,0,WN,,SFO,414,11.58,85,128
0,26,6,AA,,SFO,337,14.08,85,3
8,16,2,UA,,ORD,1739,20.4,262,36
2,18,2,AA,,ORD,888,18.83,160,156
0,21,1,UA,,SFO,447,20.33,87,48
0,28,1,AQ,,SMF,2404,11,350,-41
0,26,6,UA,,ORD,599,11.28,108,16
10,8,6,AA,,JFK,2475,12.17,375,-39
0,14,1,WN,,SJC,621,21.42,105,-21
8,1,1,AA,,ORD,1745,15.08,250,-10
5,11,3,HA,,OGG,2640,14.5,320,24
2,23,0,OH,,LGA,610,20.5,139,-28
9,13,1,B6,,JFK,1989,17,328,-29
11,1,1,OO,,ORD,179,10.97,55,270
11,27,6,UA,,ORD,783,13.33,134,33
10,11,2,UA,,SFO,447,8.82,94,-19
5,4,3,AA,,SJC,342,16,75,-5
8,26,5,AA,,ORD,802,19.25,140,19
11,10,3,B6,,ORD,740,9.58,127,17
1,13,3,AA,,JFK,1391,14.92,245,185
7,30,6,OH,,LGA,544,14.17,135,-29
6,27,0,OH,,LGA,292,15,101,127
10,14,5,UA,,SMF,910,11.5,138,-1
6,7,1,UA,,ORD,334,17.08,91,31
7,19,2,UA,,SFO,967,7.8,153,-12
3,15,2,B6,,SJC,2689,20.67,324,1
5,19,4,WN,,SMF,479,19.67,85,49
0,19,6,AA,,JFK,1391,17.42,265,42
6,16,3,AA,,ORD,719,6.83,115,-5
2,29,6,UA,,SFO,550,17.5,102,42
8,28,0,AA,,ORD,867,12.25,130,12
11,25,4,US,,SJC,621,6.25,115,-4
6,7,1,UA,,SFO,2704,13.17,348,73
10,21,5,AA,,ORD,719,11.83,130,12
7,17,0,UA,,SFO,2445,13.33,317,16
