CountryName,CountryCode,Year,Total Population,Urban population (% of total)
Kenya,2003,33551079,20.948,
Kiribati,2003,88892,43.512,
Korea,PRK,2003,23449173,59.648
Korea,KOR,2003,47859311,80.652
Kuwait,2003,2095993,98.157,
Kyrgyz Republic,2003,5043300,35.293,
Lao PDR,2003,5579003,25.126,
Latvia,2003,2287955,67.8,
Lebanon,2003,3701464,86.348,
Lesotho,2003,1898778,21.137,
Liberia,2003,3124222,45.361,
Libya,2003,5609166,76.655,
Liechtenstein,2003,34290,14.85,
Lithuania,2003,3415213,66.737,
Luxembourg,2003,451630,85.743,
Macao SAR,MAC,2003,450754,100
Macedonia,MKD,2003,2033974,57.921
Madagascar,2003,17245275,27.936,
Malawi,2003,12090476,14.875,
Malaysia,2003,24869423,64.78,
Maldives,2003,304000,31.252,
Mali,2003,12088867,30.547,
Malta,2003,398582,93.16,
Marshall Islands,2003,52115,69.296,
Mauritania,2003,2974686,51.61,
Mauritius,2003,1213370,42.04,
Mexico,2003,106888418,75.682,
Micronesia,FSM,2003,106816,22.33
Moldova,2003,3612874,45.506,
Monaco,2003,32960,100,
Mongolia,2003,2469045,60.378,
Montenegro,2003,612267,61.568,
Morocco,2003,29812685,54.317,
Mozambique,2003,19928496,29.637,
Myanmar,2003,49151958,28.081,
Namibia,2003,1980531,34.709,
Nepal,2003,24868900,14.564,
Netherlands,2003,16225302,80.341,
New Caledonia,2003,224868,62.949,
New Zealand,2003,4027200,86,
Nicaragua,2003,5240876,55.455,
Niger,2003,12526725,16.471,
Nigeria,2003,132581484,37.356,
Northern Mariana Islands,2003,67562,89.927,
Norway,2003,4564855,77.23,
Oman,2003,2385075,71.509,
Pakistan,2003,147251530,34.065,
Palau,2003,19700,74.784,
Panama,2003,3202511,63.083,
Papua New Guinea,2003,5795571,13.146,
Paraguay,2003,5607948,56.893,
Peru,2003,26937737,74.249,
Philippines,2003,82971734,47.143,
Poland,2003,38204570,61.676,
Portugal,2003,10458821,56.287,
Puerto Rico,2003,3826095,94.224,
Qatar,2003,668165,96.868,
Romania,2003,21574326,52.912,
Russian Federation,2003,144648257,73.373,
Rwanda,2003,8686469,17.598,
Samoa,2003,177677,21.698,
San Marino,2003,28520,93.975,
Sao Tome and Principe,2003,146357,56.25,
Saudi Arabia,2003,23357887,80.53,
Senegal,2003,10673320,40.782,
Serbia,2003,7480591,53.992,
Seychelles,2003,82800,50.641,
Sierra Leone,2003,4647701,36.352,
Singapore,2003,4114800,100,
Sint Maarten (Dutch part),2003,33790,100,
Slovak Republic,2003,5373374,55.863,
Slovenia,2003,1995733,50.685,
Solomon Islands,2003,446352,17.001,
Somalia,2003,8039104,34.371,
South Africa,2003,46127031,58.446,
South Sudan,2003,7499695,16.891,
Spain,2003,42187645,76.778,
Sri Lanka,2003,19173000,18.406,
St. Kitts and Nevis,2003,47681,32.281,
St. Lucia,2003,161767,25.216,
St. Vincent and the Grenadines,2003,108354,46.272,
Sudan,2003,30365586,32.654,
Suriname,2003,487641,66.664,
Swaziland,2003,1087949,22.296,
Sweden,2003,8958229,84.196,
Switzerland,2003,7339001,73.398,
Syrian Arab Republic,2003,17304339,53.049,
Tajikistan,2003,6532871,26.4,
Tanzania,2003,36866228,23.611,
Thailand,2003,64817254,35.006,
Timor-Leste,2003,929431,25.343,
Togo,2003,5283246,34.265,
Tonga,2003,99606,23.098,
Trinidad and Tobago,2003,1284052,10.244,
Tunisia,2003,9839800,64.585,
Turkey,2003,66060121,66.569,
Turkmenistan,2003,4648036,46.587,
Turks and Caicos Islands,2003,23412,86.608,
Tuvalu,2003,9590,47.656,
Uganda,2003,26217760,12.483,
Ukraine,2003,47812950,67.427,
United Arab Emirates,2003,3625798,81.472,
United Kingdom,2003,59647577,79.339,
United States,2003,290107933,79.583,
Uruguay,2003,3325637,92.828,
Uzbekistan,2003,25567650,36.976,
Vanuatu,2003,198963,22.521,
Venezuela,VEN,2003,25857553,88.48
Vietnam,2003,80467400,26.092,
Virgin Islands (U.S.),2003,108085,93.251,
West Bank and Gaza,2003,3154969,72.627,
Yemen,YEM,2003,19374012,27.849
Zambia,2003,11426006,35.781,
Zimbabwe,2003,12774162,34.479,
Arab World,2004,306505782,54.21744335,
Caribbean small states,2004,6603018,41.66329368,
Central Europe and the Baltics,2004,106530417,61.71675039,
East Asia & Pacific (all income levels),2004,2114733723,45.49308275,
East Asia & Pacific (developing only),2004,1879602648,41.03764948,
Euro area,2004,327788514,73.42314117,
Europe & Central Asia (all income levels),2004,870213016,68.95221412,
Europe & Central Asia (developing only),2004,248660723,57.94755848,
European Union,2004,494332851,72.35219661,
Fragile and conflict affected situations,2004,370912986,36.8869691,
Heavily indebted poor countries (HIPC),2004,531070213,29.90141194,
High income,2004,1314232215,78.18606207,
High income: nonOECD,2004,300817224,78.95759664,
High income: OECD,2004,1013414991,77.97430593,
Latin America & Caribbean (all income levels),2004,555515431,76.62255421,
Latin America & Caribbean (developing only),2004,464915732,74.43263739,
Least developed countries: UN classification,2004,734626511,26.10851757,
Low & middle income,2004,5120042333,40.98366099,
Low income,2004,475092681,26.03456515,
Lower middle income,2004,2464449907,34.31387093,
Middle East & North Africa (all income levels),2004,339941989,60.09788581,
Middle East & North Africa (developing only),2004,298545580,56.84380089,
Middle income,2004,4644949652,42.51324309,
North America,2004,324864038,79.78933614,
OECD members,2004,1188646374,77.18602107,
Other small states,2004,17441535,43.592056,
Pacific island small states,2004,2038005,34.93629892,
Small states,2004,26082558,42.42690161,
South Asia,2004,1486610311,28.71925127,
Sub-Saharan Africa (all income levels),2004,742396040,32.43702015,
Sub-Saharan Africa (developing only),2004,741707339,32.4297546,
Upper middle income,2004,2180499745,51.77399952,
World,2004,6434274548,48.47974945,
Afghanistan,2004,23499850,22.562,
Albania,2004,3026939,45.651,
Algeria,2004,32817225,63.061,
American Samoa,2004,59262,88.198,
Andorra,2004,78337,90.751,
Angola,2004,17295500,35.405,
Antigua and Barbuda,2004,81718,29.837,
Argentina,2004,38728778,89.899,
Armenia,2004,3025982,64.217,
Aruba,2004,98742,45.24,
Australia,2004,20127400,87.849,
Austria,2004,8171966,65.818,
Azerbaijan,2004,8306500,52.189,
Bahamas The,2004,322539,82.226,
Bahrain,2004,807989,88.386,
Bangladesh,2004,140843786,26.114,
Barbados,2004,273091,33.116,
Belarus,2004,9730000,71.887,
Belgium,2004,10421137,97.345,
Belize,2004,276085,46.58,
Benin,2004,7922796,39.635,
Bermuda,2004,63740,100,
Bhutan,2004,634235,29.835,
Bolivia,2004,8967740,63.732,
Bosnia and Herzegovina,2004,3825872,39.223,
Botswana,2004,1835750,54.841,
Brazil,2004,186116363,82.521,
Brunei Darussalam,2004,355700,73.061,
Bulgaria,2004,7781161,70.233,
Burkina Faso,2004,13028039,20.757,
Burundi,2004,7661613,9.139,
Cabo Verde,2004,468985,56.846,
Cambodia,2004,13112334,19.055,
Cameroon,2004,17667576,47.94,
Canada,2004,31995000,80.045,
Cayman Islands,2004,47299,100,
Central African Republic,2004,3987896,37.966,
Chad,2004,9710498,21.768,
Channel Islands,2004,153170,30.681,
Chile,2004,15913119,87.187,
China,2004,1296075000,41.144,
Colombia,2004,42724157,73.284,
Comoros,2004,603869,27.903,
Congo,ZAR,2004,54314855,37
Congo,COG,2004,3412592,60.533
Costa Rica,2004,4187039,64.385,
Cote d'Ivoire,2004,17802516,46.175,
Croatia,2004,4439000,56.217,
Cuba,2004,11240680,76.041,
Curacao,2004,134192,90.655,
Cyprus,2004,1015827,68.41,
Czech Republic,2004,10197101,73.671,
Denmark,2004,5404523,85.566,
Djibouti,2004,767644,76.716,
Dominica,2004,70325,66.299,
Dominican Republic,2004,9102997,65.995,
Ecuador,2004,13509645,61.514,
Egypt,EGY,2004,73596068,42.981
El Salvador,2004,5925089,61.107,
Equatorial Guinea,2004,606201,38.822,
Eritrea,2004,4064958,18.595,
Estonia,2004,1362550,68.862,
Ethiopia,2004,74506974,15.504,
Faeroe Islands,2004,48103,39.247,
Fiji,2004,818355,49.479,
Finland,2004,5228172,82.772,
France,2004,62704897,76.883,
French Polynesia,2004,251811,56.228,
Gabon,2004,1347524,82.847,
Gambia The,2004,1394727,51.479,
Georgia,2004,4318300,52.411,
Germany,2004,82516260,73.289,
Ghana,2004,20840493,46.63,
Greece,2004,11055729,74.073,
Greenland,2004,56911,82.58,
Grenada,2004,102657,35.963,
Guam,2004,158194,93.534,
Guatemala,2004,12877711,46.756,
Guinea,2004,9464771,32.428,
Guinea-Bissau,2004,1431816,40.013,
Guyana,2004,742162,28.358,
Haiti,2004,9119182,42.381,
Honduras,2004,6753352,47.875,
Hong Kong SAR,HKG,2004,6783500,100
Hungary,2004,10107146,65.896,
Iceland,2004,292074,92.914,
India,2004,1126419321,28.903,
Indonesia,2004,223268606,45.145,
Iran,IRN,2004,69321953,66.869
Iraq,2004,26320530,68.712,
Ireland,2004,4070262,60.202,
Isle of Man,2004,79636,51.887,
Israel,2004,6809000,91.456,
Italy,2004,57685327,67.62,
Jamaica,2004,2634145,52.625,
Japan,2004,127761000,84.64,
Jordan,2004,5290000,80.909,
Kazakhstan,2004,15012985,54.921,
Kenya,2004,34437460,21.31,
Kiribati,2004,90545,43.532,
Korea,PRK,2004,23639296,59.727
Korea,KOR,2004,48039415,81.002
Kuwait,2004,2166344,98.172,
Kyrgyz Republic,2004,5104700,35.292,
Lao PDR,2004,5658894,26.242,
Latvia,2004,2263122,67.9,
Lebanon,2004,3863271,86.466,
Lesotho,2004,1912042,21.689,
Liberia,2004,3184643,45.706,
Libya,2004,5703224,76.774,
Liechtenstein,2004,34569,14.795,
Lithuania,2004,3377075,66.646,
Luxembourg,2004,458095,86.177,
Macao SAR,MAC,2004,458579,100
Macedonia,MKD,2004,2038444,57.711
Madagascar,2004,17763367,28.211,
Malawi,2004,12407618,14.964,
Malaysia,2004,25332026,65.694,
Maldives,2004,312000,32.49,
Mali,2004,12474857,31.3,
Malta,2004,401268,93.407,
Marshall Islands,2004,52074,69.6,
Mauritania,2004,3064882,52.375,
Mauritius,2004,1221003,41.83,
Mexico,2004,108257822,75.997,
Micronesia,FSM,2004,106575,22.33
Moldova,2004,3603945,45.407,
Monaco,2004,33339,100,
Mongolia,2004,2496621,61.443,
Montenegro,2004,613353,62.02,
Morocco,2004,30093109,54.644,
Mozambique,2004,20523159,29.818,
Myanmar,2004,49582751,28.495,
Namibia,2004,2002745,35.666,
Nepal,2004,25198130,14.871,
Netherlands,2004,16281779,81.514,
New Caledonia,2004,228297,63.336,
New Zealand,2004,4087500,86.026,
Nicaragua,2004,5309703,55.695,
Niger,2004,12996012,16.59,
Nigeria,2004,136033321,38.212,
Northern Mariana Islands,2004,66143,89.863,
Norway,2004,4591910,77.275,
Oman,2004,2448194,71.827,
Pakistan,2004,150267989,34.392,
Palau,2004,19805,76.275,
Panama,2004,3260611,63.377,
Papua New Guinea,2004,5940048,13.127,
Paraguay,2004,5703742,57.122,
Peru,2004,27273188,74.644,
Philippines,2004,84596249,46.872,
Poland,2004,38182222,61.564,
Portugal,2004,10483861,56.907,
Puerto Rico,2004,3826878,94.168,
Qatar,2004,732096,97.105,
Romania,2004,21451748,53.043,
Russian Federation,2004,144067054,73.418,
Rwanda,2004,8828956,18.426,
Samoa,2004,178794,21.457,
San Marino,2004,28891,94.006,
Sao Tome and Principe,2004,149732,57.144,
Saudi Arabia,2004,24055573,80.754,
Senegal,2004,10967016,40.943,
Serbia,2004,7463157,54.259,
Seychelles,2004,82500,50.841,
Sierra Leone,2004,4870467,36.596,
Singapore,2004,4166700,100,
Sint Maarten (Dutch part),2004,35316,100,
Slovak Republic,2004,5372280,55.713,
Slovenia,2004,1997012,50.593,
Solomon Islands,2004,457841,17.413,
Somalia,2004,8251054,34.76,
South Africa,2004,46727694,58.993,
South Sudan,2004,7784488,17.023,
Spain,2004,42921895,77.022,
Sri Lanka,2004,19435000,18.394,
St. Kitts and Nevis,2004,48424,32.155,
St. Lucia,2004,163462,24.133,
St. Vincent and the Grenadines,2004,108563,46.633,
Sudan,2004,31176209,32.707,
Suriname,2004,489312,66.737,
Swaziland,2004,1094775,22.166,
Sweden,2004,8993531,84.258,
Switzerland,2004,7389625,73.436,
Syrian Arab Republic,2004,17671913,53.417,
Tajikistan,2004,6666628,26.417,
Tanzania,2004,37935334,24.223,
Thailand,2004,65404522,36.256,
Timor-Leste,2004,962634,25.71,
Togo,2004,5428552,34.724,
Tonga,2004,100226,23.127,
Trinidad and Tobago,2004,1290535,10.072,
Tunisia,2004,9932400,64.929,
Turkey,2004,66973561,67.18,
Turkmenistan,2004,4696876,46.812,
Turks and Caicos Islands,2004,25025,87.188,
Tuvalu,2004,9646,48.678,
Uganda,2004,27114742,12.755,
Ukraine,2004,47451600,67.597,
United Arab Emirates,2004,3975945,81.871,
United Kingdom,2004,59987905,79.629,
United States,2004,292805298,79.757,
Uruguay,2004,3324096,93.078,
Uzbekistan,2004,25864350,36.826,
Vanuatu,2004,204144,22.809,
Venezuela,VEN,2004,26314483,88.522
Vietnam,2004,81436400,26.683,
Virgin Islands (U.S.),2004,107950,93.461,
West Bank and Gaza,2004,3236626,72.845,
Yemen,YEM,2004,19931617,28.39
Zambia,2004,11725635,36.196,
Zimbabwe,2004,12867828,34.294,
Arab World,2005,313508929,54.5447536,
Caribbean small states,2005,6640916,41.68414793,
Central Europe and the Baltics,2005,106254694,61.76722977,
East Asia & Pacific (all income levels),2005,2130532518,46.58338264,
East Asia & Pacific (developing only),2005,1894744514,42.17218526,
Euro area,2005,329490945,73.64158311,
Europe & Central Asia (all income levels),2005,872968147,69.12435675,
Europe & Central Asia (developing only),2005,249730397,58.15350116,
European Union,2005,496306466,72.56524412,
Fragile and conflict affected situations,2005,380285290,37.24652957,
Heavily indebted poor countries (HIPC),2005,546329345,30.27899356,
High income,2005,1322338351,78.48762505,
High income: nonOECD,2005,302879030,79.12256675,
High income: OECD,2005,1019459321,78.31315929,
Latin America & Caribbean (all income levels),2005,562783235,76.94378355,
Latin America & Caribbean (developing only),2005,471107730,74.79181334,
Least developed countries: UN classification,2005,752794655,26.56060866,
Low & middle income,2005,5192264973,41.60022084,
Low income,2005,488164370,26.35592014,
Lower middle income,2005,2505015558,34.70671607,
Middle East & North Africa (all income levels),2005,346735318,60.50481588,
Middle East & North Africa (developing only),2005,303699745,57.20325356,
Middle income,2005,4704100603,43.1827655,
North America,2005,327892753,79.95104481,
OECD members,2005,1197067844,77.53238054,
Other small states,2005,17729671,44.12172033,
Pacific island small states,2005,2061473,35.12195702,
Small states,2005,26432060,42.8065914,
South Asia,2005,1511135613,29.08420745,
Sub-Saharan Africa (all income levels),2005,762555740,32.87621447,
Sub-Saharan Africa (developing only),2005,761846974,32.86932389,
Upper middle income,2005,2199085045,52.8314747,
World,2005,6514603324,48.98654495,
Afghanistan,2005,24399948,22.895,
Albania,2005,3011487,46.731,
Algeria,2005,33267887,63.83,
American Samoa,2005,59117,88.1,
Andorra,2005,81223,90.295,
Angola,2005,17912942,36.169,
Antigua and Barbuda,2005,82565,29.219,
Argentina,2005,39145491,90.084,
Armenia,2005,3014917,64.184,
Aruba,2005,100031,44.875,
Australia,2005,20394800,88,
Austria,2005,8227829,65.824,
Azerbaijan,2005,8391850,52.389,
Bahamas The,2005,329243,82.28,
Bahrain,2005,867014,88.4,
Bangladesh,2005,142929979,26.809,
Barbados,2005,274013,32.939,
Belarus,2005,9663000,72.354,
Belgium,2005,10478617,97.397,
Belize,2005,283279,46.311,
Benin,2005,8182362,39.982,
Bermuda,2005,64154,100,
Bhutan,2005,651163,30.965,
Bolivia,2005,9125405,64.194,
Bosnia and Herzegovina,2005,3833377,39.202,
Botswana,2005,1864003,55.073,
Brazil,2005,188479240,82.834,
Brunei Darussalam,2005,361889,73.503,
Bulgaria,2005,7739900,70.584,
Burkina Faso,2005,13421929,21.537,
Burundi,2005,7934213,9.375,
Cabo Verde,2005,474224,57.689,
Cambodia,2005,13320058,19.174,
Cameroon,2005,18126999,48.541,
Canada,2005,32312000,80.122,
Cayman Islands,2005,48623,100,
Central African Republic,2005,4055608,38.066,
Chad,2005,10067932,21.801,
Channel Islands,2005,154298,30.743,
Chile,2005,16096571,87.443,
China,2005,1303720000,42.522,
Colombia,2005,43285636,73.581,
Comoros,2005,618632,27.873,
Congo,ZAR,2005,56089536,37.478
Congo,COG,2005,3503086,60.988
Costa Rica,2005,4247843,65.669,
Cote d'Ivoire,2005,18132702,46.836,
Croatia,2005,4442000,56.406,
Cuba,2005,11261052,76.134,
Curacao,2005,137658,90.534,
Cyprus,2005,1032586,68.268,
Czech Republic,2005,10211216,73.602,
Denmark,2005,5419432,85.856,
Djibouti,2005,778406,76.761,
Dominica,2005,70542,66.601,
Dominican Republic,2005,9237565,67.364,
Ecuador,2005,13735232,61.711,
Egypt,EGY,2005,74942115,43.027
El Salvador,2005,5947206,61.648,
Equatorial Guinea,2005,625866,38.856,
Eritrea,2005,4191273,18.889,
Estonia,2005,1354775,68.735,
Ethiopia,2005,76608431,15.7,
Faeroe Islands,2005,48337,39.781,
Fiji,2005,821820,49.871,
Finland,2005,5246096,82.905,
France,2005,63179356,77.13,
French Polynesia,2005,254884,56.426,
Gabon,2005,1377777,83.421,
Gambia The,2005,1440542,52.342,
Georgia,2005,4361400,52.47,
Germany,2005,82469422,73.355,
Ghana,2005,21389514,47.308,
Greece,2005,11092913,74.452,
Greenland,2005,56935,82.858,
Grenada,2005,102951,35.916,
Guam,2005,158401,93.631,
Guatemala,2005,13183505,47.172,
Guinea,2005,9669023,32.807,
Guinea-Bissau,2005,1462784,40.867,
Guyana,2005,742495,28.301,
Haiti,2005,9263409,44.084,
Honduras,2005,6880181,48.516,
Hong Kong SAR,HKG,2005,6813200,100
Hungary,2005,10087065,66.354,
Iceland,2005,296734,93.037,
India,2005,1144326293,29.235,
Indonesia,2005,226254703,45.937,
Iran,IRN,2005,70122115,67.558
Iraq,2005,27017712,68.766,
Ireland,2005,4159914,60.477,
Isle of Man,2005,80345,51.905,
Israel,2005,6930100,91.518,
Italy,2005,57969484,67.738,
Jamaica,2005,2643601,52.811,
Japan,2005,127773000,85.978,
Jordan,2005,5411000,81.177,
Kazakhstan,2005,15147029,54.719,
Kenya,2005,35349040,21.675,
Kiribati,2005,92329,43.551,
Korea,PRK,2005,23813324,59.805
Korea,KOR,2005,48138077,81.345
Kuwait,2005,2263604,98.187,
Kyrgyz Republic,2005,5162600,35.29,
Lao PDR,2005,5745012,27.386,
Latvia,2005,2238799,68,
Lebanon,2005,3986865,86.584,
Lesotho,2005,1925844,22.249,
Liberia,2005,3269786,46.051,
Libya,2005,5801543,76.9,
Liechtenstein,2005,34852,14.739,
Lithuania,2005,3322528,66.635,
Luxembourg,2005,465158,86.598,
Macao SAR,MAC,2005,468149,100
Macedonia,MKD,2005,2042894,57.527
Madagascar,2005,18290394,28.814,
Malawi,2005,12747846,15.054,
Malaysia,2005,25796124,66.594,
Maldives,2005,321000,33.75,
Mali,2005,12881384,32.06,
Malta,2005,403834,93.645,
Marshall Islands,2005,52058,69.901,
Mauritania,2005,3154087,53.127,
Mauritius,2005,1228254,41.621,
Mexico,2005,109747906,76.308,
Micronesia,FSM,2005,106198,22.33
Moldova,2005,3595187,45.308,
Monaco,2005,33808,100,
Mongolia,2005,2526447,62.494,
Montenegro,2005,614261,62.2,
Morocco,2005,30385479,55.126,
Mozambique,2005,21126676,29.999,
Myanmar,2005,49984704,28.93,
Namibia,2005,2027026,36.632,
Nepal,2005,25506847,15.183,
Netherlands,2005,16319868,82.63,
New Caledonia,2005,231779,63.965,
New Zealand,2005,4133900,86.052,
Nicaragua,2005,5379327,55.933,
Niger,2005,13485436,16.72,
Nigeria,2005,139611303,39.074,
Northern Mariana Islands,2005,64372,89.799,
Norway,2005,4623291,77.49,
Oman,2005,2506891,72.4,
Pakistan,2005,153356383,34.73,
Palau,2005,19907,77.7,
Panama,2005,3319301,63.669,
Papua New Guinea,2005,6086905,13.109,
Paraguay,2005,5795493,57.35,
Peru,2005,27610406,75.034,
Philippines,2005,86141373,46.603,
Poland,2005,38165445,61.452,
Portugal,2005,10503330,57.522,
Puerto Rico,2005,3821362,94.112,
Qatar,2005,836924,97.449,
Romania,2005,21319685,53.174,
Russian Federation,2005,143518523,73.463,
Rwanda,2005,9008230,19.282,
Samoa,2005,179928,21.218,
San Marino,2005,29242,94.019,
Sao Tome and Principe,2005,153146,58.01,
Saudi Arabia,2005,24745230,80.979,
Senegal,2005,11268994,41.119,
Serbia,2005,7440769,54.526,
Seychelles,2005,82900,51.055,
Sierra Leone,2005,5071271,36.84,
Singapore,2005,4265800,100,
Sint Maarten (Dutch part),2005,36934,100,
Slovak Republic,2005,5372807,55.563,
Slovenia,2005,2000474,50.501,
Solomon Islands,2005,469306,17.832,
Somalia,2005,8466938,35.156,
South Africa,2005,47349013,59.536,
South Sudan,2005,8099908,17.154,
Spain,2005,43653155,77.263,
Sri Lanka,2005,19644000,18.382,
St. Kitts and Nevis,2005,49139,32.048,
St. Lucia,2005,165407,23.085,
St. Vincent and the Grenadines,2005,108749,46.993,
Sudan,2005,31990003,32.76,
Suriname,2005,491999,66.682,
Swaziland,2005,1104642,22.038,
Sweden,2005,9029572,84.319,
Switzerland,2005,7437115,73.474,
Syrian Arab Republic,2005,18132842,53.783,
Tajikistan,2005,6805655,26.433,
