headbreadth,headcircumference,headlength,tragiontopofhead,n_hairs,measurement_error
150.0,536.0,181.0,125.0,99983.65999702136,0.1
150.0,568.0,197.0,139.0,100004.7767742812,0.1
151.0,558.0,192.0,127.0,100009.79415083874,0.1
145.0,530.0,174.0,119.0,99991.86084140372,0.1
145.0,565.0,189.0,133.0,99996.86555744048,0.1
146.0,555.0,189.0,132.0,99988.58319037755,0.1
144.0,547.0,186.0,126.0,99992.17547087008,0.1
148.0,556.0,194.0,127.0,99989.8499718234,0.1
150.0,611.0,205.0,119.0,100010.71549261044,0.1
146.0,574.0,193.0,134.0,99991.48134058264,0.1
138.0,547.0,188.0,122.0,100017.28581786572,0.1
158.0,552.0,189.0,134.0,100011.71279216863,0.1
147.0,567.0,189.0,127.0,99993.85058837688,0.1
147.0,527.0,175.0,127.0,99998.16768923929,0.1
155.0,551.0,187.0,137.0,99986.64944235772,0.1
149.0,547.0,183.0,133.0,99982.52789968404,0.1
153.0,557.0,186.0,134.0,100008.16064772672,0.1
145.0,572.0,206.0,137.0,100004.76230338632,0.1
147.0,548.0,185.0,134.0,100002.35078254656,0.1
147.0,556.0,190.0,131.0,100014.28692753724,0.1
149.0,574.0,190.0,127.0,100000.43412070238,0.1
146.0,560.0,190.0,120.0,99998.73105549465,0.1
147.0,562.0,192.0,131.0,100000.3459810966,0.1
153.0,580.0,199.0,130.0,100011.84819866314,0.1
147.0,567.0,194.0,134.0,99986.90475665072,0.1
144.0,548.0,192.0,130.0,99998.1319799885,0.1
145.0,552.0,192.0,137.0,100019.69326343497,0.1
153.0,576.0,197.0,140.0,100001.5006535505,0.1
148.0,575.0,193.0,125.0,99994.75935122416,0.1
142.0,523.0,183.0,127.0,100017.846660034,0.1
146.0,565.0,194.0,127.0,100000.31907820508,0.1
147.0,582.0,191.0,128.0,100011.21287943104,0.1
143.0,546.0,197.0,114.0,99996.342620334,0.1
150.0,547.0,187.0,118.0,100007.79844170736,0.1
147.0,531.0,177.0,124.0,99995.87345510889,0.1
140.0,539.0,189.0,121.0,100005.21170379024,0.1
141.0,560.0,191.0,123.0,100009.43156622729,0.1
149.0,569.0,194.0,127.0,99987.81226845452,0.1
154.0,554.0,181.0,129.0,99993.33822982924,0.1
154.0,587.0,206.0,137.0,100004.72427175975,0.1
151.0,569.0,180.0,140.0,100006.6129097436,0.1
154.0,575.0,193.0,131.0,99996.3797738564,0.1
144.0,542.0,177.0,118.0,100008.76808065784,0.1
138.0,555.0,193.0,121.0,100016.94051310938,0.1
140.0,563.0,183.0,131.0,99996.23640107192,0.1
152.0,587.0,200.0,126.0,99990.80025348216,0.1
151.0,577.0,184.0,133.0,100003.97111701786,0.1
146.0,527.0,175.0,118.0,99999.27958938228,0.1
145.0,544.0,193.0,121.0,100002.05317017077,0.1
145.0,555.0,189.0,122.0,100011.32064944178,0.1
149.0,571.0,192.0,138.0,99996.99918681248,0.1
139.0,554.0,194.0,138.0,100009.45866841984,0.1
154.0,585.0,206.0,140.0,100009.6857366674,0.1
146.0,557.0,187.0,122.0,99994.22220198192,0.1
147.0,578.0,200.0,137.0,99983.67156814464,0.1
149.0,527.0,173.0,128.0,99982.56924171843,0.1
150.0,573.0,189.0,131.0,100014.07982665685,0.1
142.0,563.0,190.0,124.0,100031.3202972814,0.1
146.0,591.0,200.0,132.0,100004.63812767428,0.1
154.0,594.0,205.0,135.0,100005.54494660892,0.1
147.0,538.0,178.0,113.0,100007.99216144138,0.1
150.0,567.0,194.0,130.0,99997.464074167,0.1
142.0,541.0,183.0,125.0,100000.87690634411,0.1
145.0,548.0,188.0,128.0,99993.39048338676,0.1
161.0,551.0,185.0,133.0,100005.49570458056,0.1
152.0,577.0,183.0,135.0,100007.71933334498,0.1
143.0,533.0,187.0,122.0,100006.9192139976,0.1
144.0,549.0,185.0,127.0,99988.89991122896,0.1
156.0,597.0,199.0,129.0,100013.32051379766,0.1
150.0,577.0,199.0,139.0,100006.48789639924,0.1
155.0,562.0,189.0,131.0,99999.99395606236,0.1
144.0,539.0,182.0,127.0,100001.2880169473,0.1
150.0,595.0,204.0,133.0,99988.21835152818,0.1
143.0,569.0,197.0,121.0,99999.25895830095,0.1
141.0,544.0,187.0,120.0,99999.53714221966,0.1
131.0,523.0,187.0,118.0,100012.56917077424,0.1
150.0,553.0,181.0,131.0,100000.56067088676,0.1
144.0,590.0,194.0,124.0,99998.7426834336,0.1
145.0,555.0,194.0,120.0,100000.49379713088,0.1
150.0,555.0,189.0,118.0,100000.504672085,0.1
149.0,545.0,183.0,127.0,99993.97430364232,0.1
144.0,554.0,178.0,124.0,100004.34325522164,0.1
143.0,634.0,214.0,142.0,99992.48468664734,0.1
145.0,558.0,193.0,117.0,99996.25493489456,0.1
151.0,585.0,205.0,133.0,99984.24653013948,0.1
148.0,562.0,196.0,125.0,100003.0461295798,0.1
157.0,558.0,184.0,136.0,100000.77510357974,0.1
145.0,583.0,194.0,130.0,99989.93944236112,0.1
139.0,521.0,179.0,127.0,99995.55932267036,0.1
150.0,559.0,195.0,129.0,100011.61141997016,0.1
160.0,587.0,191.0,123.0,99997.30909770532,0.1
167.0,581.0,186.0,130.0,99983.36948722594,0.1
142.0,537.0,182.0,126.0,100016.36129909908,0.1
143.0,543.0,187.0,125.0,100013.2005734764,0.1
141.0,526.0,183.0,123.0,99999.10964772294,0.1
143.0,555.0,196.0,126.0,99994.99530976036,0.1
147.0,550.0,193.0,127.0,99990.64375064176,0.1
148.0,572.0,197.0,133.0,99998.80528123004,0.1
147.0,525.0,177.0,122.0,99999.12190192784,0.1
152.0,587.0,201.0,138.0,99985.21976836004,0.1
150.0,556.0,189.0,134.0,100001.25240212445,0.1
152.0,578.0,195.0,132.0,100001.95832337208,0.1
157.0,583.0,198.0,131.0,100008.86755051804,0.1
137.0,518.0,181.0,120.0,100000.13923503549,0.1
141.0,567.0,187.0,123.0,99979.0561933123,0.1
150.0,574.0,196.0,127.0,99996.14478523278,0.1
152.0,574.0,199.0,134.0,99985.91027230336,0.1
144.0,550.0,191.0,132.0,100000.7644146512,0.1
152.0,561.0,192.0,139.0,99995.87503353712,0.1
146.0,587.0,192.0,121.0,100004.8278998291,0.1
153.0,574.0,186.0,129.0,100006.66029713552,0.1
146.0,575.0,190.0,124.0,100001.04909849331,0.1
147.0,568.0,191.0,131.0,99984.3649488273,0.1
149.0,570.0,181.0,134.0,100009.58642851857,0.1
153.0,577.0,194.0,129.0,99984.58027704012,0.1
156.0,610.0,196.0,139.0,99996.8198272142,0.1
145.0,566.0,191.0,123.0,99985.7723015554,0.1
144.0,550.0,192.0,127.0,99998.30459162589,0.1
143.0,550.0,184.0,119.0,100014.6157755622,0.1
144.0,544.0,184.0,113.0,100007.49986188672,0.1
148.0,538.0,178.0,127.0,100003.3823145581,0.1
144.0,550.0,184.0,121.0,99996.84829099674,0.1
143.0,544.0,177.0,122.0,100004.71437626376,0.1
151.0,566.0,194.0,137.0,99982.54718335022,0.1
144.0,547.0,189.0,121.0,99987.21713359018,0.1
149.0,578.0,196.0,133.0,100007.56302878796,0.1
143.0,564.0,192.0,121.0,99995.70843975738,0.1
154.0,555.0,190.0,137.0,100012.8218524264,0.1
157.0,607.0,201.0,138.0,99986.72014898912,0.1
147.0,582.0,207.0,130.0,100013.85031784384,0.1
144.0,538.0,184.0,130.0,100002.95383342468,0.1
147.0,564.0,196.0,122.0,100006.89091203634,0.1
150.0,558.0,188.0,127.0,100003.30767300296,0.1
145.0,564.0,197.0,132.0,100030.12754568238,0.1
144.0,525.0,173.0,116.0,99989.0141703737,0.1
148.0,560.0,194.0,126.0,99992.27837243731,0.1
153.0,577.0,194.0,126.0,99992.86241189658,0.1
150.0,544.0,177.0,125.0,100017.14236727064,0.1
155.0,595.0,193.0,147.0,100004.8482964098,0.1
144.0,564.0,196.0,129.0,100000.40777814962,0.1
146.0,562.0,193.0,133.0,99983.237351993,0.1
142.0,524.0,182.0,129.0,100008.88368500936,0.1
142.0,542.0,185.0,128.0,100009.56175736069,0.1
148.0,570.0,198.0,145.0,100018.48191835008,0.1
148.0,555.0,190.0,131.0,99997.15971064648,0.1
153.0,543.0,180.0,131.0,99992.05618638084,0.1
157.0,555.0,180.0,129.0,100001.11296429826,0.1
139.0,527.0,184.0,123.0,99997.15372340764,0.1
145.0,583.0,185.0,137.0,99988.29298042056,0.1
153.0,552.0,187.0,132.0,100011.24318751864,0.1
147.0,579.0,202.0,131.0,100019.7383776044,0.1
142.0,546.0,190.0,121.0,100007.83604351888,0.1
139.0,531.0,180.0,123.0,99997.56760008194,0.1
142.0,554.0,192.0,123.0,99992.71935811116,0.1
161.0,595.0,194.0,137.0,100003.33010739824,0.1
152.0,518.0,168.0,118.0,99988.91347728518,0.1
151.0,572.0,195.0,133.0,100006.66598271698,0.1
149.0,557.0,194.0,124.0,99997.64655717196,0.1
143.0,547.0,194.0,128.0,99993.04549173878,0.1
146.0,554.0,194.0,124.0,100003.41771507551,0.1
149.0,557.0,196.0,135.0,99999.66803472993,0.1
145.0,554.0,195.0,134.0,99996.00039997726,0.1
146.0,577.0,189.0,132.0,100006.81223491114,0.1
149.0,554.0,188.0,131.0,99993.82292809444,0.1
154.0,570.0,189.0,126.0,99990.18888985016,0.1
138.0,531.0,183.0,130.0,99983.28706180149,0.1
149.0,588.0,198.0,138.0,100028.21788880366,0.1
149.0,610.0,193.0,138.0,99989.21316647618,0.1
144.0,557.0,195.0,131.0,100004.20403377817,0.1
152.0,588.0,202.0,132.0,100012.0280345428,0.1
139.0,551.0,189.0,129.0,99981.6703065636,0.1
158.0,547.0,182.0,138.0,99995.11185420593,0.1
152.0,556.0,188.0,125.0,100011.54766068482,0.1
140.0,568.0,185.0,125.0,99997.1498171208,0.1
145.0,541.0,184.0,131.0,100011.62750451275,0.1
143.0,555.0,191.0,134.0,99998.64805852227,0.1
148.0,576.0,199.0,126.0,100002.93766470705,0.1
151.0,564.0,190.0,132.0,100014.4545669086,0.1
158.0,550.0,179.0,131.0,99987.56437993977,0.1
156.0,554.0,182.0,134.0,99981.86982293746,0.1
155.0,589.0,199.0,129.0,100010.3706035828,0.1
152.0,540.0,169.0,128.0,100020.95925060558,0.1
149.0,561.0,190.0,129.0,99997.99814307112,0.1
141.0,557.0,192.0,123.0,100001.41157306428,0.1
148.0,547.0,187.0,135.0,99994.11423938202,0.1
145.0,546.0,190.0,131.0,100007.87687722855,0.1
146.0,570.0,198.0,134.0,100006.61249296404,0.1
144.0,580.0,184.0,135.0,100005.926456237,0.1
153.0,548.0,184.0,135.0,99987.97884617318,0.1
156.0,602.0,195.0,137.0,99995.40884561624,0.1
154.0,594.0,198.0,132.0,100002.62058692671,0.1
151.0,561.0,194.0,131.0,100013.90957188058,0.1
151.0,574.0,196.0,138.0,99990.5181345454,0.1
149.0,568.0,192.0,118.0,99980.68295551917,0.1
146.0,568.0,197.0,131.0,100007.16088291928,0.1
146.0,547.0,183.0,132.0,100007.04143539352,0.1
150.0,557.0,188.0,131.0,99997.31954074852,0.1
159.0,601.0,202.0,133.0,99989.31540002453,0.1
152.0,567.0,191.0,127.0,99971.55062405983,0.1
151.0,586.0,200.0,138.0,99999.41660732326,0.1
153.0,551.0,181.0,133.0,100003.16529960636,0.1
157.0,593.0,188.0,140.0,99993.16286669948,0.1
151.0,550.0,188.0,128.0,99997.87492378124,0.1
143.0,598.0,198.0,129.0,99988.31857883632,0.1
152.0,580.0,190.0,126.0,99995.92986870934,0.1
146.0,588.0,198.0,133.0,99996.66143878884,0.1
150.0,535.0,175.0,128.0,99990.69884612694,0.1
152.0,562.0,193.0,135.0,99995.1459972266,0.1
149.0,554.0,185.0,131.0,99991.39385256002,0.1
143.0,549.0,187.0,124.0,100008.84322907432,0.1
157.0,565.0,190.0,134.0,100004.91177283476,0.1
145.0,580.0,201.0,130.0,99989.82100891916,0.1
147.0,559.0,189.0,134.0,99986.47597611144,0.1
154.0,598.0,201.0,139.0,100008.7792760932,0.1
149.0,562.0,199.0,131.0,100007.28806976294,0.1
148.0,552.0,194.0,132.0,99996.35208965164,0.1
152.0,548.0,185.0,126.0,99988.0077468621,0.1
148.0,557.0,193.0,123.0,99985.33547079584,0.1
150.0,565.0,195.0,122.0,99993.1025391104,0.1
144.0,534.0,184.0,129.0,99999.02538038416,0.1
143.0,552.0,185.0,138.0,99995.46248488012,0.1
143.0,553.0,197.0,127.0,100006.44544779086,0.1
145.0,525.0,180.0,132.0,99994.89396965865,0.1
137.0,553.0,180.0,122.0,99996.42235431798,0.1
145.0,557.0,184.0,139.0,100021.92959009083,0.1
148.0,549.0,184.0,127.0,99994.35127704222,0.1
155.0,590.0,198.0,137.0,100002.94419068584,0.1
152.0,583.0,192.0,129.0,99991.94592300264,0.1
151.0,579.0,205.0,136.0,100010.27627334546,0.1
146.0,553.0,190.0,128.0,99990.86414694658,0.1
141.0,557.0,195.0,139.0,100000.0624414207,0.1
149.0,558.0,193.0,136.0,100000.45252957156,0.1
143.0,557.0,199.0,128.0,100013.59974267762,0.1
160.0,603.0,215.0,135.0,99989.14641589776,0.1
154.0,588.0,196.0,141.0,99998.27496842237,0.1
150.0,593.0,203.0,129.0,99985.8636864121,0.1
143.0,577.0,195.0,129.0,100012.90975900744,0.1
148.0,580.0,195.0,138.0,100010.97354693996,0.1
155.0,590.0,201.0,135.0,100007.63920788172,0.1
149.0,567.0,196.0,134.0,99988.45324581728,0.1
147.0,588.0,196.0,127.0,100012.5340419951,0.1
151.0,571.0,194.0,132.0,100003.62888172716,0.1
159.0,599.0,196.0,135.0,100015.93020356602,0.1
154.0,569.0,187.0,129.0,100002.16767808392,0.1
150.0,602.0,206.0,135.0,100011.00209238958,0.1
153.0,565.0,192.0,128.0,99997.41826118412,0.1
150.0,560.0,193.0,127.0,100003.68898373176,0.1
143.0,549.0,195.0,129.0,99998.22073934172,0.1
151.0,606.0,207.0,137.0,99992.77454608756,0.1
136.0,516.0,177.0,126.0,100007.17868665502,0.1
144.0,552.0,189.0,120.0,100008.23981849031,0.1
146.0,565.0,197.0,128.0,99970.1516386373,0.1
144.0,550.0,195.0,129.0,99975.99818038398,0.1
151.0,542.0,179.0,131.0,100017.97603526336,0.1
156.0,577.0,198.0,130.0,100015.089547726,0.1
148.0,554.0,188.0,120.0,100001.8766773925,0.1
144.0,591.0,188.0,127.0,100000.03641128373,0.1
148.0,549.0,183.0,131.0,100012.48087750944,0.1
153.0,568.0,193.0,137.0,99999.31389230554,0.1
141.0,533.0,180.0,121.0,100016.44592419424,0.1
145.0,570.0,200.0,136.0,100010.37086103953,0.1
155.0,592.0,192.0,127.0,100007.71459762538,0.1
144.0,557.0,189.0,124.0,99994.6957012856,0.1
142.0,540.0,184.0,126.0,100007.79503019236,0.1
153.0,571.0,193.0,124.0,99988.51023918636,0.1
153.0,603.0,196.0,140.0,100007.1451564415,0.1
150.0,575.0,196.0,130.0,99999.549902441,0.1
145.0,542.0,192.0,129.0,99988.08140464275,0.1
142.0,557.0,179.0,126.0,99988.31072008068,0.1
148.0,589.0,203.0,125.0,100001.43280240188,0.1
147.0,568.0,195.0,127.0,99996.33825350668,0.1
148.0,556.0,187.0,132.0,100005.02185670036,0.1
154.0,578.0,193.0,133.0,100002.75823845711,0.1
148.0,565.0,196.0,138.0,99990.43937624754,0.1
145.0,555.0,188.0,127.0,99998.46114181526,0.1
144.0,540.0,185.0,129.0,100006.56278974764,0.1
151.0,561.0,194.0,132.0,100002.40488460228,0.1
148.0,548.0,188.0,133.0,99999.19015457356,0.1
148.0,533.0,180.0,129.0,100010.3572200875,0.1
145.0,550.0,190.0,129.0,100011.79682048789,0.1
153.0,581.0,198.0,128.0,100008.19973400296,0.1
159.0,554.0,185.0,137.0,99988.56705676977,0.1
151.0,559.0,187.0,134.0,99997.43025078812,0.1
150.0,565.0,187.0,133.0,100003.95559582092,0.1
143.0,562.0,189.0,123.0,99982.38175821737,0.1
147.0,598.0,211.0,130.0,100004.79414016395,0.1
143.0,554.0,191.0,128.0,99997.01063955227,0.1
145.0,588.0,180.0,139.0,100016.3894910338,0.1
143.0,575.0,193.0,127.0,100006.0522042995,0.1
148.0,557.0,183.0,132.0,100001.21477379224,0.1
148.0,583.0,196.0,125.0,100004.35964950976,0.1
145.0,543.0,185.0,122.0,99993.6739789364,0.1
155.0,585.0,195.0,124.0,100007.72557901396,0.1
150.0,560.0,190.0,133.0,100018.5691531451,0.1
146.0,578.0,190.0,125.0,100020.0213201671,0.1
145.0,574.0,184.0,129.0,100001.37058263656,0.1
150.0,585.0,196.0,139.0,99995.5382365641,0.1
146.0,567.0,199.0,134.0,100014.09411940824,0.1
151.0,567.0,191.0,128.0,100000.00480179807,0.1
146.0,541.0,184.0,129.0,100001.07944818855,0.1
142.0,553.0,192.0,126.0,99992.61653404542,0.1
143.0,535.0,182.0,125.0,100012.32276661533,0.1
166.0,619.0,207.0,143.0,99978.26266698484,0.1
148.0,526.0,178.0,130.0,99979.78992659465,0.1
149.0,553.0,191.0,118.0,99993.48824181604,0.1
147.0,558.0,195.0,116.0,99998.59300248952,0.1
140.0,517.0,175.0,110.0,99990.66724466902,0.1
153.0,555.0,187.0,119.0,99991.76978662785,0.1
144.0,545.0,185.0,119.0,100004.28549781066,0.1
147.0,550.0,187.0,123.0,100017.09700855828,0.1
144.0,569.0,192.0,122.0,99984.44474213352,0.1
148.0,548.0,187.0,131.0,100005.9137362398,0.1
143.0,536.0,185.0,123.0,100003.61202781528,0.1
145.0,544.0,183.0,107.0,100013.47985590497,0.1
143.0,530.0,179.0,106.0,99990.2293615376,0.1
151.0,580.0,205.0,134.0,99989.30031009394,0.1
148.0,538.0,180.0,118.0,99993.0147626285,0.1
141.0,535.0,183.0,122.0,99991.62690608983,0.1
147.0,555.0,186.0,122.0,99996.98506259912,0.1
147.0,542.0,184.0,133.0,100006.82363978842,0.1
148.0,578.0,197.0,127.0,99995.01458116208,0.1
145.0,575.0,198.0,127.0,99995.39385403648,0.1
150.0,582.0,202.0,128.0,100012.07136946791,0.1
146.0,570.0,194.0,131.0,99987.17060081485,0.1
145.0,537.0,185.0,129.0,99997.19816523876,0.1
147.0,553.0,190.0,124.0,99992.1453434098,0.1
138.0,532.0,188.0,121.0,99982.59271466376,0.1
137.0,531.0,184.0,119.0,99998.0536136198,0.1
147.0,554.0,189.0,119.0,99994.79485190548,0.1
145.0,553.0,193.0,120.0,99997.67670228316,0.1
140.0,568.0,200.0,130.0,99999.97961215492,0.1
144.0,546.0,187.0,117.0,99985.49483518008,0.1
143.0,525.0,180.0,117.0,99996.80698675284,0.1
160.0,555.0,180.0,123.0,99993.1278876019,0.1
158.0,575.0,199.0,137.0,99992.14569141048,0.1
150.0,553.0,186.0,123.0,100002.50748237377,0.1
148.0,589.0,188.0,121.0,99987.72728735112,0.1
144.0,564.0,195.0,133.0,99994.63820260036,0.1
137.0,527.0,183.0,122.0,99992.63302769352,0.1
141.0,532.0,180.0,124.0,100000.37664679042,0.1
144.0,537.0,180.0,125.0,100020.38827884317,0.1
154.0,595.0,198.0,139.0,99996.80581656795,0.1
148.0,550.0,186.0,128.0,100004.72606604744,0.1
150.0,592.0,195.0,140.0,100000.13532502264,0.1
147.0,545.0,188.0,121.0,99987.5824072444,0.1
148.0,552.0,196.0,120.0,99989.20061410844,0.1
148.0,560.0,193.0,129.0,100009.27939800326,0.1
140.0,535.0,176.0,131.0,99997.86232898218,0.1
149.0,544.0,185.0,123.0,99992.04096608268,0.1
146.0,541.0,186.0,128.0,100001.52905060675,0.1
143.0,562.0,193.0,128.0,99989.62687335524,0.1
150.0,542.0,185.0,116.0,100003.26716533676,0.1
145.0,542.0,183.0,129.0,99996.67248745348,0.1
148.0,565.0,190.0,120.0,100000.74113211702,0.1
148.0,578.0,194.0,122.0,99983.00485875488,0.1
150.0,542.0,182.0,117.0,100002.016564309,0.1
155.0,557.0,184.0,126.0,100014.85662980276,0.1
155.0,577.0,196.0,148.0,100011.6176794298,0.1
154.0,570.0,198.0,126.0,100000.9436962206,0.1
139.0,564.0,190.0,133.0,99994.7370784906,0.1
148.0,550.0,186.0,121.0,99996.40247666856,0.1
159.0,600.0,199.0,130.0,99989.48337156857,0.1
155.0,557.0,187.0,129.0,100001.70488993256,0.1
142.0,536.0,185.0,117.0,99987.79282066316,0.1
150.0,562.0,193.0,123.0,99988.12462905394,0.1
160.0,582.0,190.0,130.0,99998.5600638215,0.1
146.0,527.0,178.0,131.0,100005.1992731918,0.1
154.0,553.0,187.0,131.0,100006.584495884,0.1
149.0,548.0,186.0,132.0,99999.54533348406,0.1
142.0,547.0,188.0,131.0,100005.07610840752,0.1
145.0,535.0,181.0,118.0,100009.69125033855,0.1
148.0,560.0,191.0,131.0,99993.66291328691,0.1
143.0,547.0,182.0,122.0,99995.97919987592,0.1
145.0,573.0,195.0,122.0,99990.5184275195,0.1
146.0,570.0,199.0,132.0,99995.3721700122,0.1
143.0,543.0,183.0,129.0,100010.84026749972,0.1
150.0,560.0,193.0,115.0,99987.2852159404,0.1
146.0,543.0,184.0,124.0,100020.25311829448,0.1
141.0,549.0,187.0,129.0,99985.93664102012,0.1
149.0,550.0,188.0,125.0,100002.81052139748,0.1
146.0,560.0,196.0,126.0,100011.12263724112,0.1
140.0,538.0,183.0,130.0,100012.62825204256,0.1
147.0,538.0,178.0,135.0,99999.8862816956,0.1
139.0,517.0,173.0,123.0,100017.26629109822,0.1
150.0,542.0,180.0,130.0,99999.62322913377,0.1
153.0,573.0,196.0,138.0,100014.97081264354,0.1
145.0,545.0,193.0,124.0,100006.32307612256,0.1
150.0,550.0,189.0,113.0,100007.46544596327,0.1
144.0,554.0,187.0,128.0,99997.74389273068,0.1
143.0,555.0,196.0,118.0,100003.88814025647,0.1
147.0,542.0,185.0,122.0,100007.07293907984,0.1
143.0,546.0,191.0,118.0,100000.0770072222,0.1
142.0,530.0,182.0,113.0,99982.80608134242,0.1
140.0,552.0,202.0,126.0,99997.40805247656,0.1
143.0,549.0,193.0,119.0,99998.1591728896,0.1
146.0,534.0,177.0,131.0,99993.15858618014,0.1
152.0,539.0,182.0,127.0,100026.1400766097,0.1
151.0,576.0,196.0,132.0,99996.63938749624,0.1
149.0,537.0,179.0,128.0,99984.08629471384,0.1
152.0,561.0,196.0,127.0,100000.71430625996,0.1
148.0,553.0,187.0,129.0,99988.67232151538,0.1
144.0,565.0,185.0,118.0,99999.68799976836,0.1
154.0,575.0,195.0,122.0,100003.78724657909,0.1
150.0,602.0,190.0,131.0,99983.38857480162,0.1
144.0,538.0,182.0,117.0,99983.66482852412,0.1
145.0,605.0,192.0,131.0,100003.0882925792,0.1
151.0,538.0,182.0,123.0,100012.27735975575,0.1
153.0,577.0,193.0,124.0,99998.52822932368,0.1
153.0,605.0,202.0,128.0,99989.86320220948,0.1
150.0,544.0,181.0,130.0,100004.2237565395,0.1
143.0,558.0,190.0,124.0,99991.00694518092,0.1
138.0,563.0,197.0,128.0,99992.78986413233,0.1
146.0,571.0,192.0,129.0,100016.52279194356,0.1
140.0,570.0,188.0,120.0,100000.10118142392,0.1
149.0,546.0,184.0,132.0,100001.4742567268,0.1
147.0,539.0,182.0,112.0,100004.4639831781,0.1
140.0,555.0,187.0,125.0,100003.37877842544,0.1
155.0,530.0,170.0,129.0,99993.97379398203,0.1
150.0,568.0,190.0,129.0,100006.29671433788,0.1
136.0,523.0,181.0,112.0,99993.83441890156,0.1
150.0,570.0,189.0,133.0,100006.41794522756,0.1
153.0,570.0,193.0,132.0,99988.41583961489,0.1
144.0,550.0,185.0,131.0,100002.90399483104,0.1
148.0,552.0,185.0,134.0,99993.17633752523,0.1
149.0,568.0,196.0,142.0,100016.81414660955,0.1
148.0,563.0,193.0,119.0,99981.01601191032,0.1
143.0,538.0,180.0,118.0,99996.76535481973,0.1
143.0,546.0,179.0,120.0,99999.09576486828,0.1
160.0,553.0,173.0,126.0,100010.91604390775,0.1
150.0,540.0,180.0,125.0,100005.3513736147,0.1
150.0,559.0,187.0,125.0,100005.3401774995,0.1
150.0,556.0,190.0,130.0,99979.08666432256,0.1
153.0,550.0,182.0,119.0,100010.4732309453,0.1
150.0,544.0,183.0,118.0,100011.23540517894,0.1
141.0,538.0,186.0,125.0,100011.6181728602,0.1
158.0,552.0,182.0,131.0,100005.57108241206,0.1
151.0,543.0,177.0,125.0,99993.29200840996,0.1
155.0,574.0,195.0,132.0,99995.0857082788,0.1
152.0,585.0,191.0,118.0,99990.64531588106,0.1
150.0,577.0,185.0,122.0,100002.0190622863,0.1
143.0,577.0,200.0,123.0,100010.4297341272,0.1
144.0,557.0,193.0,126.0,100002.60692071506,0.1
137.0,507.0,177.0,121.0,99998.50320811543,0.1
153.0,563.0,192.0,129.0,100006.68521100465,0.1
149.0,543.0,177.0,115.0,100019.69333150618,0.1
153.0,577.0,194.0,120.0,99994.29554914916,0.1
145.0,547.0,183.0,120.0,100002.41659435234,0.1
139.0,550.0,183.0,116.0,100000.36544281126,0.1
152.0,580.0,195.0,121.0,99977.1546546234,0.1
155.0,589.0,202.0,120.0,100015.35389095452,0.1
148.0,548.0,187.0,129.0,100012.9146020008,0.1
148.0,560.0,193.0,121.0,100004.51323652072,0.1
145.0,554.0,190.0,127.0,100002.47659745514,0.1
147.0,573.0,192.0,130.0,100003.44429332536,0.1
141.0,555.0,189.0,127.0,100000.4896554834,0.1
141.0,502.0,169.0,122.0,99999.11127928073,0.1
153.0,568.0,193.0,128.0,99989.98402125375,0.1
145.0,571.0,195.0,132.0,100002.74637003182,0.1
151.0,582.0,200.0,130.0,99995.48791713304,0.1
146.0,529.0,178.0,122.0,100001.0487568366,0.1
142.0,558.0,185.0,121.0,100013.89588190462,0.1
152.0,561.0,191.0,117.0,99992.8239584111,0.1
143.0,579.0,192.0,133.0,99998.88186336332,0.1
147.0,569.0,193.0,125.0,99984.06297385276,0.1
156.0,575.0,194.0,131.0,100004.20005232914,0.1
145.0,525.0,178.0,124.0,100002.04213298296,0.1
145.0,551.0,188.0,122.0,99996.3504501177,0.1
149.0,550.0,186.0,126.0,99992.77329687103,0.1
141.0,541.0,183.0,125.0,100013.64637827914,0.1
145.0,537.0,179.0,123.0,100000.55338503384,0.1
147.0,552.0,189.0,130.0,99986.45349612086,0.1
148.0,563.0,195.0,129.0,100001.36536045915,0.1
149.0,560.0,190.0,129.0,99998.00648295792,0.1
153.0,595.0,198.0,138.0,100005.64675312676,0.1
